customer_id,signup_date,plan_type,contract_type,monthly_fee,payment_method,region,is_active,cancel_date
1204,2024-12-30,Basic,Monthly,9.99,credit_card,North America,0,2025-04-12
1205,2025-03-24,Basic,Monthly,9.99,paypal,Europe,1,
1206,2023-02-02,Premium,Monthly,39.99,credit_card,South America,1,
1207,2023-12-24,Basic,Annual,9.99,paypal,North America,1,
1208,2023-04-19,Premium,Monthly,39.99,credit_card,Europe,0,2025-05-30
1209,2024-09-29,Standard,Annual,19.99,credit_card,North America,1,
1210,2024-01-12,Basic,Annual,9.99,bank_transfer,Asia,1,
1211,2024-09-14,Basic,Monthly,9.99,bank_transfer,South America,1,
1212,2023-01-29,Premium,Annual,39.99,paypal,Asia,1,
1213,2024-11-11,Basic,Annual,9.99,credit_card,North America,1,
1214,2025-06-14,Premium,Monthly,39.99,bank_transfer,North America,0,2025-12-01
1215,2023-08-21,Standard,Annual,19.99,bank_transfer,Europe,1,
1216,2024-05-19,Standard,Monthly,19.99,credit_card,North America,1,
1217,2023-09-02,Standard,Monthly,19.99,credit_card,South America,1,
1218,2023-05-20,Standard,Monthly,19.99,paypal,Oceania,1,
1219,2024-02-27,Standard,Monthly,19.99,credit_card,Asia,1,
1220,2024-02-24,Basic,Annual,9.99,credit_card,Europe,1,
1221,2023-06-15,Basic,Annual,9.99,apple_pay,Europe,1,
1222,2025-10-21,Standard,Annual,19.99,paypal,South America,1,
1223,2024-03-02,Standard,Annual,19.99,paypal,North America,1,
1224,2023-06-01,Premium,Monthly,39.99,credit_card,Europe,1,
1225,2025-06-24,Standard,Monthly,19.99,credit_card,Oceania,1,
1226,2023-11-15,Basic,Annual,9.99,apple_pay,North America,0,2025-05-21
1227,2024-03-15,Basic,Annual,9.99,apple_pay,North America,0,2025-04-11
1228,2025-10-20,Basic,Monthly,9.99,apple_pay,North America,0,2025-12-28
1229,2024-07-20,Standard,Annual,19.99,credit_card,North America,1,
1230,2023-09-18,Basic,Monthly,9.99,bank_transfer,Europe,1,
1231,2023-09-27,Basic,Annual,9.99,paypal,North America,1,
1232,2023-03-06,Basic,Annual,9.99,credit_card,Europe,1,
1233,2025-03-26,Premium,Monthly,39.99,credit_card,Europe,1,
1234,2024-02-10,Premium,Annual,39.99,bank_transfer,North America,1,
1235,2024-12-27,Basic,Annual,9.99,credit_card,North America,1,
1236,2025-02-06,Standard,Monthly,19.99,credit_card,North America,1,
1237,2025-03-13,Standard,Monthly,19.99,paypal,South America,1,
1238,2024-01-25,Basic,Monthly,9.99,credit_card,North America,1,
1239,2024-04-09,Basic,Monthly,9.99,paypal,Europe,0,2025-12-20
1240,2025-04-15,Premium,Monthly,39.99,paypal,Europe,1,
1241,2025-08-15,Standard,Monthly,19.99,credit_card,North America,1,
1242,2023-12-10,Basic,Monthly,9.99,apple_pay,North America,1,
1243,2024-08-30,Standard,Annual,19.99,credit_card,South America,1,
1244,2024-11-28,Standard,Monthly,19.99,credit_card,North America,1,
1245,2025-10-10,Standard,Monthly,19.99,credit_card,North America,1,
1246,2023-06-22,Premium,Monthly,39.99,apple_pay,Europe,1,
1247,2024-02-12,Premium,Monthly,39.99,credit_card,Asia,1,
1248,2023-07-21,Basic,Annual,9.99,credit_card,North America,1,
1249,2023-11-09,Standard,Monthly,19.99,credit_card,South America,1,
1250,2023-09-16,Basic,Annual,9.99,paypal,Europe,0,2024-12-02
1251,2024-06-19,Premium,Monthly,39.99,apple_pay,North America,0,2025-01-10
1252,2024-02-11,Basic,Monthly,9.99,credit_card,Asia,1,
1253,2023-06-22,Standard,Monthly,19.99,bank_transfer,Europe,1,
1254,2024-02-09,Premium,Annual,39.99,paypal,Oceania,1,
1255,2023-03-10,Basic,Monthly,9.99,credit_card,Oceania,1,
1256,2023-08-05,Basic,Monthly,9.99,paypal,South America,1,
1257,2024-12-03,Basic,Monthly,9.99,credit_card,North America,1,
1258,2025-07-11,Basic,Monthly,9.99,paypal,South America,0,2025-10-23
1259,2025-07-13,Basic,Monthly,9.99,credit_card,North America,1,
1260,2024-11-10,Basic,Monthly,9.99,bank_transfer,North America,1,
1261,2024-12-01,Basic,Annual,9.99,bank_transfer,North America,1,
1262,2025-09-30,Standard,Annual,19.99,bank_transfer,North America,1,
1263,2023-09-09,Standard,Monthly,19.99,apple_pay,Asia,1,
1264,2025-03-25,Premium,Monthly,39.99,credit_card,Europe,0,2025-10-29
1265,2024-03-06,Standard,Annual,19.99,credit_card,Europe,1,
1266,2025-03-29,Standard,Monthly,19.99,credit_card,Asia,1,
1267,2024-05-21,Basic,Monthly,9.99,apple_pay,South America,1,
1268,2024-08-29,Standard,Annual,19.99,paypal,North America,1,
1269,2023-04-19,Premium,Monthly,39.99,credit_card,Europe,1,
1270,2024-08-28,Standard,Monthly,19.99,credit_card,Europe,1,
1271,2024-04-12,Standard,Monthly,19.99,paypal,Asia,1,
1272,2024-02-24,Standard,Monthly,19.99,credit_card,North America,1,
1273,2025-05-07,Standard,Monthly,19.99,paypal,Europe,1,
1274,2023-10-17,Standard,Monthly,19.99,paypal,Europe,1,
1275,2023-09-10,Standard,Monthly,19.99,paypal,Asia,1,
1276,2023-02-19,Basic,Annual,9.99,bank_transfer,Europe,1,
1277,2023-11-22,Basic,Monthly,9.99,bank_transfer,South America,1,
1278,2023-12-25,Basic,Monthly,9.99,bank_transfer,Europe,1,
1279,2023-02-04,Standard,Monthly,19.99,apple_pay,Europe,0,2024-04-11
1280,2025-10-06,Standard,Annual,19.99,bank_transfer,Europe,1,
1281,2024-07-06,Basic,Annual,9.99,credit_card,North America,1,
1282,2024-08-31,Basic,Monthly,9.99,credit_card,Asia,1,
1283,2024-12-09,Basic,Annual,9.99,credit_card,North America,1,
1284,2023-02-19,Standard,Annual,19.99,paypal,Europe,1,
1285,2023-09-09,Standard,Monthly,19.99,paypal,Europe,1,
1286,2024-10-24,Basic,Monthly,9.99,credit_card,North America,1,
1287,2024-03-16,Basic,Annual,9.99,credit_card,North America,1,
1288,2023-06-29,Premium,Annual,39.99,credit_card,Asia,1,
1289,2024-01-20,Premium,Monthly,39.99,bank_transfer,Europe,0,2025-04-22
1290,2023-08-02,Standard,Monthly,19.99,credit_card,Asia,1,
1291,2025-05-18,Basic,Monthly,9.99,credit_card,South America,1,
1292,2025-10-22,Standard,Monthly,19.99,apple_pay,North America,1,
1293,2024-03-29,Standard,Monthly,19.99,paypal,North America,1,
1294,2023-02-20,Basic,Annual,9.99,bank_transfer,Europe,1,
1295,2023-09-18,Basic,Monthly,9.99,apple_pay,Asia,1,
1296,2024-03-19,Premium,Monthly,39.99,credit_card,North America,1,
1297,2025-10-25,Basic,Monthly,9.99,paypal,Europe,1,
1298,2025-03-17,Standard,Monthly,19.99,bank_transfer,Asia,0,2025-11-16
1299,2024-08-06,Standard,Monthly,19.99,bank_transfer,North America,1,
1300,2025-02-22,Basic,Monthly,9.99,bank_transfer,Europe,1,
1301,2024-08-01,Standard,Annual,19.99,bank_transfer,Europe,1,
1302,2023-02-20,Basic,Monthly,9.99,credit_card,Europe,1,
1303,2025-03-01,Basic,Annual,9.99,credit_card,North America,1,
1304,2024-08-05,Standard,Monthly,19.99,bank_transfer,Europe,0,2025-04-12
1305,2023-08-24,Standard,Monthly,19.99,credit_card,Europe,0,2024-08-03
1306,2024-12-27,Standard,Monthly,19.99,credit_card,Asia,1,
1307,2024-01-29,Basic,Annual,9.99,paypal,North America,1,
1308,2025-07-05,Standard,Monthly,19.99,paypal,South America,1,
1309,2024-01-29,Standard,Monthly,19.99,credit_card,North America,1,
1310,2023-04-08,Standard,Monthly,19.99,credit_card,Europe,0,2024-02-04
1311,2024-06-24,Basic,Monthly,9.99,credit_card,North America,1,
1312,2025-06-20,Basic,Monthly,9.99,credit_card,Europe,1,
1313,2025-02-18,Basic,Annual,9.99,apple_pay,North America,1,
1314,2024-12-06,Basic,Monthly,9.99,paypal,Europe,1,
1315,2025-01-23,Premium,Monthly,39.99,paypal,Europe,1,
1316,2024-07-18,Premium,Monthly,39.99,credit_card,Oceania,0,2025-02-07
1317,2025-04-21,Standard,Monthly,19.99,bank_transfer,Europe,1,
1318,2025-06-14,Premium,Monthly,39.99,credit_card,Asia,1,
1319,2023-12-06,Premium,Monthly,39.99,credit_card,North America,1,
1320,2025-09-26,Basic,Monthly,9.99,credit_card,North America,1,
1321,2024-03-08,Basic,Monthly,9.99,credit_card,Europe,0,2024-10-23
1322,2025-07-31,Basic,Annual,9.99,credit_card,Asia,0,2025-12-01
1323,2024-07-12,Basic,Monthly,9.99,paypal,North America,1,
1324,2023-07-24,Standard,Monthly,19.99,apple_pay,Oceania,1,
1325,2023-09-23,Basic,Monthly,9.99,paypal,North America,1,
1326,2024-06-22,Standard,Monthly,19.99,bank_transfer,Europe,0,2025-09-08
1327,2023-12-19,Standard,Monthly,19.99,credit_card,Europe,1,
1328,2025-04-01,Standard,Annual,19.99,credit_card,Asia,1,
1329,2023-06-27,Basic,Monthly,9.99,credit_card,North America,1,
1330,2025-07-12,Basic,Monthly,9.99,credit_card,Europe,1,
1331,2023-07-29,Basic,Monthly,9.99,apple_pay,Europe,1,
1332,2025-10-17,Basic,Monthly,9.99,bank_transfer,Asia,1,
1333,2025-03-01,Premium,Monthly,39.99,paypal,North America,1,
1334,2025-05-03,Basic,Annual,9.99,bank_transfer,Asia,1,
1335,2024-11-24,Standard,Monthly,19.99,paypal,North America,1,
1336,2025-04-07,Basic,Monthly,9.99,credit_card,Asia,0,2025-10-02
1337,2024-11-08,Premium,Annual,39.99,bank_transfer,Oceania,1,
1338,2024-03-04,Basic,Annual,9.99,bank_transfer,Asia,1,
1339,2024-03-04,Basic,Monthly,9.99,paypal,Asia,1,
1340,2023-05-09,Basic,Annual,9.99,credit_card,Europe,0,2025-02-23
1341,2024-03-23,Basic,Monthly,9.99,paypal,North America,1,
1342,2025-10-13,Basic,Monthly,9.99,paypal,Asia,1,
1343,2024-02-22,Standard,Annual,19.99,credit_card,North America,1,
1344,2023-02-06,Standard,Monthly,19.99,bank_transfer,South America,1,
1345,2025-02-12,Basic,Annual,9.99,paypal,North America,1,
1346,2025-05-14,Basic,Monthly,9.99,paypal,Europe,0,2025-12-10
1347,2024-02-16,Basic,Monthly,9.99,bank_transfer,Europe,1,
1348,2025-05-07,Premium,Monthly,39.99,credit_card,Europe,0,2025-11-09
1349,2025-09-13,Standard,Monthly,19.99,bank_transfer,Asia,1,
1350,2023-02-16,Basic,Monthly,9.99,credit_card,North America,0,2024-07-13
1351,2023-10-23,Premium,Annual,39.99,credit_card,South America,1,
1352,2025-02-27,Basic,Monthly,9.99,credit_card,Europe,1,
1353,2025-04-12,Basic,Monthly,9.99,paypal,North America,1,
1354,2023-05-18,Standard,Monthly,19.99,credit_card,Europe,1,
1355,2023-06-21,Premium,Monthly,39.99,credit_card,Europe,0,2024-08-20
1356,2024-02-27,Premium,Annual,39.99,credit_card,North America,1,
1357,2024-08-05,Basic,Monthly,9.99,bank_transfer,Asia,1,
1358,2025-10-26,Standard,Monthly,19.99,credit_card,North America,1,
1359,2024-05-31,Standard,Monthly,19.99,paypal,Europe,0,2025-07-27
1360,2024-01-31,Basic,Annual,9.99,paypal,North America,1,
1361,2023-05-29,Basic,Annual,9.99,paypal,Asia,1,
1362,2024-09-23,Basic,Monthly,9.99,credit_card,South America,1,
1363,2024-06-03,Standard,Monthly,19.99,paypal,Asia,1,
1364,2024-02-22,Premium,Monthly,39.99,credit_card,South America,1,
1365,2025-01-02,Basic,Monthly,9.99,apple_pay,Asia,1,
1366,2024-07-09,Premium,Monthly,39.99,credit_card,North America,0,2025-10-08
1367,2023-11-02,Standard,Monthly,19.99,credit_card,Europe,1,
1368,2025-07-31,Basic,Annual,9.99,bank_transfer,Europe,1,
1369,2024-09-21,Basic,Annual,9.99,apple_pay,Europe,1,
1370,2024-10-24,Standard,Annual,19.99,credit_card,North America,1,
1371,2024-11-18,Premium,Monthly,39.99,credit_card,South America,1,
1372,2023-11-02,Basic,Monthly,9.99,credit_card,North America,1,
1373,2024-02-11,Basic,Monthly,9.99,apple_pay,North America,0,2025-02-17
1374,2024-03-09,Standard,Annual,19.99,apple_pay,Europe,1,
1375,2025-04-28,Premium,Annual,39.99,apple_pay,Europe,1,
1376,2023-08-08,Basic,Monthly,9.99,paypal,North America,0,2024-04-28
1377,2024-12-03,Standard,Annual,19.99,credit_card,Asia,1,
1378,2023-04-18,Basic,Monthly,9.99,credit_card,North America,0,2024-05-22
1379,2023-03-19,Basic,Annual,9.99,paypal,Europe,1,
1380,2023-12-16,Basic,Monthly,9.99,paypal,Europe,1,
1381,2025-02-11,Premium,Monthly,39.99,paypal,Europe,1,
1382,2023-10-21,Basic,Monthly,9.99,bank_transfer,North America,1,
1383,2025-06-02,Standard,Monthly,19.99,credit_card,Asia,1,
1384,2025-05-25,Premium,Monthly,39.99,apple_pay,Asia,1,
1385,2025-03-29,Premium,Monthly,39.99,paypal,North America,0,2025-10-19
1386,2025-07-11,Basic,Monthly,9.99,credit_card,Europe,1,
1387,2024-06-06,Basic,Monthly,9.99,apple_pay,North America,1,
1388,2025-03-21,Standard,Monthly,19.99,credit_card,North America,1,
1389,2025-07-08,Standard,Annual,19.99,credit_card,South America,1,
1390,2025-10-24,Basic,Monthly,9.99,credit_card,Asia,1,
1391,2023-11-29,Basic,Monthly,9.99,credit_card,North America,1,
1392,2023-02-08,Standard,Monthly,19.99,credit_card,South America,1,
1393,2023-01-03,Standard,Monthly,19.99,credit_card,North America,1,
1394,2024-09-29,Standard,Annual,19.99,paypal,Europe,1,
1395,2023-09-12,Basic,Monthly,9.99,credit_card,Europe,0,2024-12-14
1396,2024-03-26,Basic,Monthly,9.99,credit_card,Oceania,1,
1397,2025-02-11,Basic,Annual,9.99,paypal,Europe,1,
1398,2025-02-20,Basic,Monthly,9.99,credit_card,North America,1,
1399,2023-05-02,Premium,Annual,39.99,credit_card,Oceania,1,
1400,2024-11-27,Basic,Annual,9.99,apple_pay,Asia,1,
1401,2023-08-31,Basic,Annual,9.99,paypal,South America,1,
1402,2025-07-04,Standard,Annual,19.99,apple_pay,North America,1,
1403,2023-02-21,Basic,Monthly,9.99,paypal,Europe,1,
1404,2024-10-20,Basic,Monthly,9.99,paypal,Asia,1,
1405,2024-09-09,Standard,Annual,19.99,credit_card,Europe,1,
1406,2023-01-16,Premium,Monthly,39.99,paypal,Europe,1,
1407,2025-07-19,Premium,Monthly,39.99,bank_transfer,South America,1,
1408,2024-01-28,Premium,Monthly,39.99,credit_card,South America,1,
1409,2024-02-14,Standard,Monthly,19.99,credit_card,North America,1,
1410,2023-05-13,Basic,Monthly,9.99,bank_transfer,Asia,0,2024-06-14
1411,2025-05-20,Basic,Annual,9.99,paypal,North America,1,
1412,2024-04-16,Basic,Monthly,9.99,credit_card,Europe,1,
1413,2023-06-11,Standard,Monthly,19.99,paypal,North America,1,
1414,2025-06-22,Premium,Annual,39.99,credit_card,Asia,1,
1415,2025-07-26,Basic,Monthly,9.99,credit_card,Europe,1,
1416,2023-01-23,Basic,Monthly,9.99,paypal,North America,1,
1417,2024-10-05,Premium,Monthly,39.99,paypal,Europe,1,
1418,2025-10-17,Basic,Annual,9.99,credit_card,Europe,1,
1419,2024-03-14,Standard,Monthly,19.99,bank_transfer,Europe,1,
1420,2024-03-21,Standard,Monthly,19.99,apple_pay,Europe,0,2025-06-22
1421,2025-09-26,Basic,Monthly,9.99,paypal,Asia,1,
1422,2025-02-02,Standard,Annual,19.99,bank_transfer,North America,1,
1423,2025-06-03,Standard,Monthly,19.99,apple_pay,North America,0,2025-09-16
1424,2023-09-18,Basic,Monthly,9.99,apple_pay,Europe,1,
1425,2024-05-17,Basic,Monthly,9.99,paypal,Asia,1,
1426,2025-10-21,Standard,Monthly,19.99,paypal,Asia,1,
1427,2023-08-12,Standard,Monthly,19.99,credit_card,Asia,1,
1428,2023-11-06,Basic,Annual,9.99,paypal,North America,1,
1429,2024-10-28,Premium,Monthly,39.99,credit_card,Asia,1,
1430,2025-01-11,Basic,Monthly,9.99,paypal,North America,1,
1431,2024-02-14,Basic,Monthly,9.99,bank_transfer,Europe,0,2025-08-30
1432,2024-03-05,Standard,Monthly,19.99,credit_card,Asia,1,
1433,2024-06-15,Standard,Annual,19.99,paypal,North America,1,
1434,2023-10-27,Standard,Monthly,19.99,credit_card,South America,1,
1435,2025-09-25,Standard,Monthly,19.99,credit_card,North America,1,
1436,2025-04-30,Premium,Monthly,39.99,credit_card,North America,1,
1437,2024-03-16,Basic,Monthly,9.99,paypal,North America,0,2025-07-22
1438,2023-04-26,Basic,Monthly,9.99,apple_pay,Europe,1,
1439,2023-09-12,Premium,Monthly,39.99,apple_pay,Europe,1,
1440,2024-02-16,Standard,Monthly,19.99,apple_pay,South America,1,
1441,2024-09-17,Standard,Monthly,19.99,credit_card,North America,0,2025-10-10
1442,2023-01-24,Standard,Monthly,19.99,paypal,North America,1,
1443,2025-05-20,Standard,Monthly,19.99,paypal,North America,1,
1444,2024-02-28,Premium,Monthly,39.99,apple_pay,South America,1,
1445,2023-07-09,Basic,Annual,9.99,paypal,North America,0,2025-02-01
1446,2024-09-22,Standard,Monthly,19.99,bank_transfer,North America,1,
1447,2024-04-20,Standard,Annual,19.99,credit_card,Asia,1,
1448,2024-06-11,Basic,Annual,9.99,apple_pay,Europe,1,
1449,2024-05-08,Standard,Monthly,19.99,paypal,North America,1,
1450,2023-11-01,Standard,Monthly,19.99,credit_card,North America,1,
1451,2024-10-21,Standard,Monthly,19.99,credit_card,North America,1,
1452,2025-10-22,Standard,Monthly,19.99,bank_transfer,North America,0,2025-12-22
1453,2024-02-16,Basic,Annual,9.99,credit_card,Europe,1,
1454,2025-06-04,Basic,Annual,9.99,credit_card,North America,1,
1455,2023-01-02,Premium,Monthly,39.99,paypal,Asia,1,
1456,2025-06-13,Premium,Monthly,39.99,credit_card,Europe,1,
1457,2025-03-06,Standard,Monthly,19.99,paypal,North America,1,
1458,2023-11-17,Premium,Monthly,39.99,paypal,Oceania,1,
1459,2025-05-28,Standard,Monthly,19.99,credit_card,North America,0,2025-09-30
1460,2024-09-22,Standard,Annual,19.99,credit_card,Asia,1,
1461,2023-02-22,Standard,Monthly,19.99,credit_card,South America,1,
1462,2024-12-10,Premium,Monthly,39.99,credit_card,Europe,1,
1463,2025-10-07,Standard,Monthly,19.99,paypal,North America,1,
1464,2025-03-01,Premium,Monthly,39.99,credit_card,Europe,1,
1465,2025-04-08,Premium,Monthly,39.99,paypal,Asia,1,
1466,2024-10-25,Basic,Annual,9.99,credit_card,North America,1,
1467,2023-09-07,Basic,Annual,9.99,apple_pay,Oceania,1,
1468,2025-08-18,Basic,Annual,9.99,apple_pay,Europe,0,2025-11-07
1469,2025-01-26,Standard,Monthly,19.99,credit_card,Europe,1,
1470,2025-10-04,Basic,Monthly,9.99,bank_transfer,Asia,0,2025-11-18
1471,2025-05-28,Basic,Annual,9.99,credit_card,Europe,1,
1472,2024-02-08,Basic,Monthly,9.99,credit_card,North America,1,
1473,2025-07-05,Basic,Monthly,9.99,bank_transfer,South America,1,
1474,2023-11-30,Premium,Monthly,39.99,bank_transfer,Asia,1,
1475,2025-10-31,Basic,Annual,9.99,credit_card,Asia,1,
1476,2025-01-21,Basic,Monthly,9.99,bank_transfer,North America,1,
1477,2025-02-15,Basic,Monthly,9.99,apple_pay,North America,0,2025-10-05
1478,2024-03-01,Basic,Monthly,9.99,paypal,Europe,1,
1479,2023-01-17,Standard,Annual,19.99,bank_transfer,Europe,1,
1480,2023-04-20,Premium,Annual,39.99,credit_card,North America,1,
1481,2024-05-26,Standard,Monthly,19.99,credit_card,North America,0,2025-11-10
1482,2023-02-10,Basic,Monthly,9.99,paypal,North America,1,
1483,2023-12-27,Basic,Annual,9.99,paypal,Europe,1,
1484,2024-09-07,Basic,Monthly,9.99,paypal,Asia,1,
1485,2025-04-28,Basic,Monthly,9.99,paypal,North America,1,
1486,2023-06-07,Premium,Monthly,39.99,credit_card,North America,1,
1487,2025-09-16,Basic,Monthly,9.99,credit_card,Europe,0,2025-12-03
1488,2024-02-11,Standard,Monthly,19.99,bank_transfer,Europe,0,2024-08-20
1489,2024-08-02,Basic,Monthly,9.99,paypal,North America,1,
1490,2023-09-25,Basic,Monthly,9.99,credit_card,South America,1,
1491,2023-07-06,Basic,Monthly,9.99,credit_card,South America,1,
1492,2023-02-17,Standard,Annual,19.99,credit_card,Asia,1,
1493,2023-10-27,Basic,Monthly,9.99,bank_transfer,Oceania,1,
1494,2023-01-17,Basic,Monthly,9.99,credit_card,Europe,1,
1495,2023-06-21,Basic,Monthly,9.99,paypal,North America,0,2024-12-31
1496,2025-07-15,Standard,Monthly,19.99,paypal,Europe,0,2025-11-10
1497,2024-06-01,Premium,Monthly,39.99,credit_card,North America,1,
1498,2025-02-07,Premium,Monthly,39.99,bank_transfer,Europe,1,
1499,2025-02-16,Premium,Annual,39.99,credit_card,North America,1,
1500,2025-02-25,Standard,Monthly,19.99,credit_card,Asia,1,
1501,2023-09-18,Premium,Monthly,39.99,paypal,North America,1,
1502,2024-11-26,Premium,Monthly,39.99,bank_transfer,Europe,1,
1503,2023-03-23,Standard,Monthly,19.99,paypal,Asia,1,
1504,2023-03-10,Basic,Annual,9.99,credit_card,Europe,1,
1505,2023-04-24,Basic,Monthly,9.99,credit_card,North America,1,
1506,2025-05-25,Standard,Monthly,19.99,credit_card,North America,1,
1507,2023-01-30,Standard,Monthly,19.99,credit_card,Europe,1,
1508,2023-10-14,Premium,Monthly,39.99,credit_card,North America,1,
1509,2023-08-29,Basic,Annual,9.99,paypal,North America,0,2025-07-24
1510,2023-07-07,Standard,Monthly,19.99,credit_card,Oceania,1,
1511,2025-08-24,Standard,Monthly,19.99,paypal,North America,1,
1512,2024-07-27,Standard,Monthly,19.99,apple_pay,North America,0,2025-01-03
1513,2024-10-11,Basic,Monthly,9.99,paypal,North America,1,
1514,2025-08-26,Standard,Monthly,19.99,paypal,Asia,0,2025-10-18
1515,2023-09-11,Basic,Annual,9.99,paypal,Europe,1,
1516,2023-02-12,Basic,Monthly,9.99,credit_card,North America,1,
1517,2025-05-17,Basic,Monthly,9.99,credit_card,North America,1,
1518,2024-10-11,Standard,Monthly,19.99,credit_card,North America,0,2025-06-01
1519,2024-09-17,Basic,Monthly,9.99,paypal,Europe,0,2025-02-13
1520,2025-05-18,Basic,Monthly,9.99,bank_transfer,North America,1,
1521,2025-11-01,Basic,Monthly,9.99,apple_pay,North America,1,
1522,2025-06-21,Premium,Monthly,39.99,paypal,Asia,1,
1523,2023-11-03,Premium,Annual,39.99,bank_transfer,Europe,1,
1524,2024-05-09,Standard,Monthly,19.99,paypal,North America,1,
1525,2024-01-15,Basic,Annual,9.99,paypal,North America,1,
1526,2025-10-08,Premium,Monthly,39.99,credit_card,North America,1,
1527,2025-01-13,Premium,Monthly,39.99,bank_transfer,North America,1,
1528,2024-03-19,Premium,Monthly,39.99,credit_card,Europe,1,
1529,2024-03-28,Premium,Monthly,39.99,paypal,Europe,1,
1530,2025-05-04,Standard,Monthly,19.99,credit_card,South America,1,
1531,2023-12-20,Standard,Annual,19.99,credit_card,Europe,1,
1532,2023-12-11,Standard,Annual,19.99,paypal,North America,1,
1533,2023-03-24,Basic,Annual,9.99,bank_transfer,South America,1,
1534,2023-07-20,Basic,Annual,9.99,bank_transfer,North America,1,
1535,2023-12-31,Basic,Annual,9.99,credit_card,Europe,1,
1536,2023-03-01,Basic,Monthly,9.99,credit_card,North America,0,2024-09-03
1537,2025-05-16,Basic,Annual,9.99,credit_card,North America,1,
1538,2024-12-12,Standard,Annual,19.99,paypal,North America,1,
1539,2023-10-02,Basic,Monthly,9.99,bank_transfer,North America,0,2025-06-11
1540,2024-05-13,Basic,Monthly,9.99,credit_card,Europe,1,
1541,2025-01-05,Basic,Monthly,9.99,credit_card,North America,1,
1542,2024-06-14,Standard,Monthly,19.99,paypal,North America,1,
1543,2025-05-31,Premium,Annual,39.99,bank_transfer,South America,1,
1544,2025-06-03,Premium,Monthly,39.99,credit_card,Europe,0,2025-10-16
1545,2023-10-05,Standard,Annual,19.99,paypal,North America,0,2024-12-12
1546,2025-09-16,Standard,Monthly,19.99,credit_card,North America,1,
1547,2024-09-19,Basic,Monthly,9.99,credit_card,South America,1,
1548,2025-07-22,Premium,Monthly,39.99,bank_transfer,Europe,1,
1549,2025-09-04,Standard,Monthly,19.99,credit_card,North America,0,2025-11-14
1550,2025-09-23,Basic,Monthly,9.99,paypal,Europe,0,2025-12-15
1551,2023-06-28,Standard,Annual,19.99,paypal,Europe,1,
1552,2023-10-31,Standard,Monthly,19.99,credit_card,North America,1,
1553,2024-01-27,Basic,Monthly,9.99,bank_transfer,North America,0,2025-09-28
1554,2023-09-03,Basic,Monthly,9.99,credit_card,North America,1,
1555,2024-11-17,Basic,Monthly,9.99,credit_card,South America,1,
1556,2025-07-22,Premium,Monthly,39.99,paypal,North America,1,
1557,2023-04-26,Premium,Annual,39.99,apple_pay,North America,1,
1558,2024-03-04,Basic,Monthly,9.99,credit_card,Asia,1,
1559,2025-03-15,Standard,Monthly,19.99,credit_card,North America,1,
1560,2023-08-12,Basic,Annual,9.99,paypal,Asia,1,
1561,2024-08-05,Basic,Annual,9.99,bank_transfer,Europe,1,
1562,2024-08-13,Standard,Annual,19.99,credit_card,North America,1,
1563,2023-12-13,Standard,Annual,19.99,credit_card,Europe,1,
1564,2025-03-27,Premium,Monthly,39.99,paypal,North America,0,2025-10-30
1565,2025-08-11,Standard,Monthly,19.99,apple_pay,Asia,1,
1566,2023-06-06,Premium,Monthly,39.99,bank_transfer,Europe,1,
1567,2024-07-07,Basic,Monthly,9.99,credit_card,North America,1,
1568,2024-10-13,Premium,Monthly,39.99,credit_card,North America,1,
1569,2024-06-30,Premium,Monthly,39.99,paypal,Asia,0,2025-12-21
1570,2023-12-12,Basic,Annual,9.99,paypal,Europe,1,
1571,2024-10-25,Standard,Monthly,19.99,paypal,Europe,1,
1572,2024-04-29,Standard,Monthly,19.99,paypal,Asia,0,2025-06-03
1573,2025-10-06,Basic,Monthly,9.99,bank_transfer,Europe,1,
1574,2024-06-04,Basic,Monthly,9.99,credit_card,Asia,1,
1575,2024-06-07,Basic,Monthly,9.99,credit_card,Europe,0,2025-07-19
1576,2023-10-26,Standard,Monthly,19.99,paypal,Europe,0,2024-08-05
1577,2024-02-27,Premium,Monthly,39.99,paypal,Europe,0,2025-03-23
1578,2024-01-09,Premium,Annual,39.99,apple_pay,North America,1,
1579,2024-05-26,Basic,Annual,9.99,paypal,Europe,1,
1580,2024-02-12,Basic,Monthly,9.99,paypal,North America,1,
1581,2023-02-05,Basic,Annual,9.99,credit_card,North America,1,
1582,2024-08-22,Standard,Monthly,19.99,credit_card,Asia,1,
1583,2024-08-17,Standard,Monthly,19.99,credit_card,North America,1,
1584,2024-04-17,Premium,Annual,39.99,credit_card,North America,1,
1585,2024-10-03,Standard,Monthly,19.99,bank_transfer,North America,0,2025-12-03
1586,2025-01-21,Premium,Annual,39.99,credit_card,North America,1,
1587,2023-10-31,Basic,Monthly,9.99,paypal,Oceania,0,2025-06-13
1588,2024-12-08,Basic,Annual,9.99,credit_card,North America,1,
1589,2024-07-05,Standard,Annual,19.99,bank_transfer,North America,0,2025-06-06
1590,2024-06-18,Basic,Annual,9.99,apple_pay,North America,1,
1591,2025-01-13,Basic,Monthly,9.99,credit_card,North America,1,
1592,2023-01-07,Standard,Annual,19.99,credit_card,South America,1,
1593,2023-10-31,Standard,Monthly,19.99,bank_transfer,North America,0,2024-06-16
1594,2024-10-29,Standard,Annual,19.99,paypal,North America,1,
1595,2025-10-15,Standard,Monthly,19.99,credit_card,South America,0,2025-12-22
