customer_id,total_logins,logins_last_30d,logins_prev_30d,engagement_trend,avg_session_minutes,session_minutes_trend,active_days,days_since_last_activity,total_purchases,purchases_last_30d,purchases_prev_30d,purchase_frequency,purchase_frequency_trend,avg_order_value,total_spend,spend_trend,distinct_product_categories,activity_gap_std,coefficient_of_variation_sessions,active_weeks_ratio,tenure_months,recency_days,support_tickets_count,late_or_missed_payments,plan_type,contract_type,monthly_fee,payment_method,region,churn
2288,311,18.0,13,0.35714285714285715,16.37331189710611,0.16717148770760754,355,3,89.0,2.0,3.0,4.320829346092504,-0.25,38.067752808988764,3388.03,-0.7554247296528174,6,1.2114512597306715,0.2649268308183465,1.0,20.59789750328515,3,5.0,0,Standard,Monthly,19.99,credit_card,North America,0
2289,374,17.0,17,0.0,29.6024064171123,0.19405815423514539,405,2,81.0,7.0,5.0,3.938722044728435,0.3333333333333333,30.644444444444442,2482.2,0.32685124148538763,6,0.9134841183103989,0.2660945468849929,1.0,20.565045992115635,2,1.0,0,Basic,Annual,9.99,credit_card,Asia,0
2290,428,23.0,21,0.09090909090909091,27.651401869158878,0.04341610960720407,442,1,44.0,1.0,4.0,2.102605965463108,-0.6,42.14295454545454,1854.29,-0.8582443102647468,6,0.7784857042709761,0.25259423707835965,1.0,20.92641261498029,1,5.0,0,Basic,Monthly,9.99,credit_card,Asia,0
2291,246,8.0,15,-0.4375,17.36951219512195,0.05481804678796882,295,3,77.0,5.0,3.0,3.5839143730886853,0.5,40.23324675324675,3097.96,3.748993523542797,6,1.513488685063176,0.25638734716936457,0.9847094801223242,21.48488830486202,3,3.0,0,Standard,Annual,19.99,credit_card,Europe,0
2292,638,20.0,22,-0.08695652173913043,44.31128526645768,0.06626620297186202,697,1,159.0,3.0,6.0,4.557401129943503,-0.42857142857142855,42.762264150943395,6799.2,0.16901141405331613,6,0.8613063276752602,0.26437857223641126,1.0,34.88830486202365,1,6.0,0,Basic,Monthly,9.99,paypal,Europe,0
2293,126,10.0,18,-0.42105263157894735,13.419841269841271,0.042788461538461435,140,3,23.0,0.0,0.0,2.527509025270758,0.0,27.829565217391306,640.08,0.0,6,1.6034838517846075,0.25012173517423464,0.9855595667870036,9.099868593955321,3,7.0,0,Basic,Monthly,9.99,apple_pay,South America,1
2294,298,15.0,15,0.0,22.65738255033557,-0.03255313424804929,338,1,90.0,2.0,2.0,4.4985221674876845,0.0,41.25022222222222,3712.52,-0.8780646844027127,6,1.2883169220862485,0.2443088206258305,1.0,20.006570302233904,1,1.0,0,Premium,Monthly,39.99,credit_card,North America,0
2295,86,2.0,11,-0.75,16.780232558139534,-0.3522954091816367,101,14,23.0,0.0,2.0,2.208580441640379,-0.6666666666666666,31.15695652173913,716.61,0.0,6,2.1857897354678855,0.22665208778058227,0.9274447949526814,10.413929040735873,14,0.0,0,Standard,Monthly,19.99,paypal,Asia,1
2296,302,12.0,12,0.0,14.193046357615895,0.014366021236727028,328,1,38.0,3.0,1.0,1.6595695839311333,1.0,48.854473684210525,1856.47,31.38945420906568,6,1.5133409841527554,0.2575841508340684,0.994261119081779,22.897503285151117,1,8.0,0,Standard,Monthly,19.99,bank_transfer,Europe,0
2297,299,15.0,15,0.0,27.14448160535117,-0.2651497562108195,332,1,48.0,1.0,4.0,2.2794383775351013,-0.6,41.057291666666664,1970.75,-0.7514204545454546,6,1.4144918979931405,0.2760906491789065,0.982839313572543,21.057818659658345,1,7.0,0,Basic,Annual,9.99,credit_card,Europe,0
2298,133,5.0,10,-0.45454545454545453,30.333834586466168,-0.037589313451382333,189,3,68.0,5.0,4.0,4.413475479744137,0.2,46.74308823529412,3178.5299999999997,1.0365181803872183,6,1.6528488148308293,0.251898790436077,1.0,15.407358738501971,3,10.0,0,Basic,Monthly,9.99,credit_card,South America,0
2299,579,17.0,19,-0.1,36.6314335060449,0.07801991997956909,625,1,108.0,2.0,0.0,3.1131818181818183,2.0,39.77222222222222,4295.4,0.0,6,1.0789880594025176,0.23771459780920462,1.0,34.69119579500657,1,8.0,0,Basic,Annual,9.99,bank_transfer,North America,0
2300,344,9.0,13,-0.2857142857142857,41.73575581395349,0.09561892275756585,374,2,60.0,1.0,0.0,2.0613995485327314,1.0,33.085499999999996,1985.1299999999999,0.0,6,1.7405224927206215,0.2686766386881308,0.9875846501128668,29.106438896189225,2,7.0,0,Basic,Monthly,9.99,paypal,North America,0
2301,120,17.0,23,-0.25,17.753333333333334,-0.23455956400687167,129,1,22.0,2.0,5.0,3.6795604395604395,-0.5,37.638636363636365,828.0500000000001,-0.7409269017700311,6,0.8183654127704187,0.3181822761720795,1.0,5.978975032851511,1,2.0,0,Basic,Monthly,9.99,credit_card,North America,0
2302,239,16.0,18,-0.10526315789473684,19.348535564853556,-0.14273255813953495,271,1,67.0,6.0,1.0,4.103581488933602,2.5,33.007014925373134,2211.47,30.25,6,1.1783360456301195,0.26224450211874134,1.0,16.327201051248355,1,2.0,0,Standard,Monthly,19.99,paypal,North America,1
2303,227,20.0,20,0.0,20.10352422907489,-0.0237651444547997,233,1,21.0,2.0,2.0,1.7417983651226159,0.0,45.46333333333333,954.73,-0.5190963428224091,6,1.012378602299156,0.2632700226993182,1.0,12.056504599211562,1,3.0,0,Basic,Monthly,9.99,paypal,North America,0
2304,240,17.0,13,0.2857142857142857,30.89125,-0.23180458624127612,273,1,62.0,5.0,3.0,3.527626168224299,0.5,36.10870967741935,2238.74,0.001139601139601075,6,1.4006223615889255,0.23843468953054212,1.0,17.57555847568988,1,4.0,0,Standard,Annual,19.99,credit_card,North America,0
2305,362,7.0,16,-0.5294117647058824,13.776243093922652,0.08152835239717679,411,3,65.0,3.0,0.0,1.8843809523809527,3.0,35.671692307692304,2318.66,0.0,6,1.7564937914782,0.257089836703701,0.9866666666666667,34.49408672798948,3,14.0,0,Basic,Monthly,9.99,credit_card,North America,0
2306,149,10.0,14,-0.26666666666666666,32.730872483221475,-0.10495262704565035,173,10,36.0,1.0,2.0,3.010549450549451,-0.3333333333333333,34.03777777777778,1225.36,-0.9668154681869522,6,1.4803095856841042,0.2632447863669657,0.9615384615384616,11.957950065703022,10,7.0,0,Premium,Monthly,39.99,credit_card,Europe,1
2307,277,18.0,19,-0.05,34.09963898916968,0.09579254424997519,298,1,49.0,2.0,2.0,3.3593693693693694,0.0,46.428163265306125,2274.98,-0.3941176470588235,6,0.969516730109744,0.23870894367908013,1.0,14.586070959264125,1,4.0,0,Standard,Monthly,19.99,paypal,Europe,0
2308,26,5.0,8,-0.3333333333333333,38.56923076923077,-0.30947368421052623,34,1,11.0,5.0,3.0,3.487916666666667,0.5,31.821818181818184,350.04,0.5898130841121496,6,1.8894644102432196,0.28064592522770776,1.0,3.1537450722733245,1,1.0,0,Standard,Annual,19.99,credit_card,Europe,0
2309,327,13.0,13,0.0,44.325688073394495,-0.006878761822872017,373,2,82.0,3.0,0.0,3.288642951251647,3.0,38.39036585365854,3148.0099999999998,0.0,6,1.2902421503495232,0.24533647632201233,1.0,24.93429697766097,2,3.0,0,Basic,Annual,9.99,credit_card,Europe,0
2310,448,14.0,14,0.0,34.62544642857143,-0.10540688148552688,466,1,38.0,2.0,1.0,1.4925419354838712,0.5,40.828947368421055,1551.5,2.4422442244224425,6,0.9887999040645616,0.2594262954447312,1.0,25.45992115637319,1,2.0,0,Standard,Monthly,19.99,paypal,North America,0
2311,132,10.0,12,-0.15384615384615385,15.413636363636362,-0.11415241057542772,149,2,25.0,1.0,2.0,1.9817708333333335,-0.3333333333333333,31.753600000000002,793.84,-0.7742071881606766,6,1.9973668085871452,0.22680445451612424,0.9661458333333334,12.614980289093298,2,0.0,0,Standard,Monthly,19.99,bank_transfer,North America,0
2312,68,14.0,9,0.5,27.458823529411767,-0.07274741506646965,76,1,14.0,3.0,1.0,2.785359477124183,1.0,48.09142857142857,673.28,3.809954751131222,6,1.4793473116440465,0.27683901728602617,1.0,5.026281208935611,1,1.0,0,Premium,Monthly,39.99,paypal,Asia,0
2313,244,23.0,22,0.043478260869565216,44.27090163934427,-0.012155442585521882,253,1,21.0,0.0,4.0,1.8057627118644068,-0.8,25.926190476190477,544.45,0.0,6,0.7535304456683674,0.2556862763481944,1.0,11.629434954007884,1,1.0,0,Basic,Annual,9.99,bank_transfer,Oceania,0
2314,631,18.0,18,0.0,24.038193343898573,0.0065359477124182375,654,1,67.0,2.0,0.0,2.078980632008155,2.0,46.294179104477614,3101.71,0.0,6,0.9009594020361226,0.24967458226161857,0.998980632008155,32.22733245729303,1,5.0,0,Standard,Monthly,19.99,bank_transfer,North America,0
2315,534,20.0,14,0.4,33.96685393258427,-0.1112225586676759,568,2,68.0,4.0,3.0,2.160668058455115,0.25,37.19485294117647,2529.25,0.6282199154171474,6,1.068741788407801,0.2522358558511013,1.0,31.471747700394218,2,10.0,0,Basic,Annual,9.99,credit_card,North America,0
2316,327,15.0,19,-0.2,36.27308868501529,-0.22170630964250113,352,1,72.0,5.0,4.0,3.9137142857142857,0.2,38.23236111111111,2752.73,3.1972461844724616,6,0.9054171523558736,0.2723846098968157,1.0,18.396846254927727,1,5.0,0,Premium,Monthly,39.99,credit_card,North America,0
2317,12,5.0,7,-0.25,13.825000000000001,-0.2455017301038062,14,10,1.0,0.0,1.0,0.5968627450980393,-0.5,49.63,49.63,0.0,3,2.516611478423583,0.36295184031520183,0.8235294117647058,1.6754270696452036,10,1.0,0,Basic,Monthly,9.99,credit_card,Asia,1
2318,426,20.0,18,0.10526315789473684,31.216197183098593,-0.04175699724963594,458,1,72.0,2.0,2.0,2.8724508519003935,0.0,40.89875,2944.71,0.9884057971014488,6,1.0063142812110883,0.2545036970386091,1.0,25.065703022339026,1,3.0,0,Premium,Monthly,39.99,bank_transfer,Asia,0
2319,498,18.0,16,0.11764705882352941,28.73995983935743,-0.009021261163244016,512,2,57.0,4.0,1.0,2.126323529411765,1.5,37.82807017543859,2156.2,28.269953051643192,6,0.9757034576402116,0.2786502799758515,1.0,26.806833114323258,2,2.0,0,Basic,Annual,9.99,bank_transfer,North America,0
2320,158,22.0,19,0.15,44.97911392405063,-0.05712827318666733,166,1,27.0,2.0,1.0,3.557922077922078,0.5,34.99888888888889,944.97,-0.924022346368715,6,0.6770441386688457,0.23244973784711512,1.0,7.588699080157687,1,1.0,0,Standard,Monthly,19.99,paypal,North America,0
2321,439,19.0,15,0.25,41.01138952164009,0.04834194270852147,467,1,98.0,8.0,5.0,4.329637155297533,0.5,43.11693877551021,4225.46,0.44844541571471136,6,0.8872809729932032,0.2538981099966961,1.0,22.634691195795007,1,2.0,0,Premium,Monthly,39.99,credit_card,North America,0
2322,71,13.0,16,-0.17647058823529413,45.277464788732395,-0.11262127973144476,73,2,8.0,1.0,1.0,1.7270921985815602,0.0,15.51875,124.15,-0.7489655172413793,6,1.4758753801439943,0.2599109080354064,1.0,4.6320630749014455,2,1.0,0,Basic,Annual,9.99,credit_card,North America,0
2323,221,6.0,10,-0.36363636363636365,16.73212669683258,-0.049685213544325306,296,2,103.0,2.0,2.0,3.5832228571428573,0.0,35.80359223300971,3687.77,-0.12348248352410679,6,2.499888156151483,0.2416099751652697,0.968,28.74507227332457,2,3.0,0,Premium,Monthly,39.99,credit_card,Europe,0
2324,644,18.0,19,-0.05,31.867080745341617,-0.03945316084044408,679,2,114.0,2.0,4.0,3.6260815047021944,-0.4,42.88157894736842,4888.5,-0.9345444108659318,6,0.8041898989791691,0.24285460009282253,1.0,31.438896189224703,2,7.0,0,Basic,Monthly,9.99,paypal,North America,0
2325,557,14.0,11,0.25,30.32531418312388,0.12425010974003817,648,1,170.0,6.0,2.0,4.840785781103835,1.3333333333333333,35.55594117647059,6044.51,0.09359207600566005,6,1.0148716404199267,0.25799865907507813,1.0,35.11826544021025,1,13.0,0,Standard,Monthly,19.99,credit_card,North America,0
2326,447,11.0,10,0.09090909090909091,36.69530201342282,-0.13492981838305584,513,3,111.0,3.0,3.0,3.3158390578999017,0.0,37.06900900900901,4114.66,-0.265564411891426,6,1.3590855392268069,0.25455009097195885,0.9960745829244356,33.47568988173456,3,9.0,0,Basic,Monthly,9.99,credit_card,Asia,0
2327,346,15.0,11,0.3333333333333333,12.364161849710984,0.03460253841015376,365,9,47.0,3.0,5.0,2.225007776049767,-0.3333333333333333,39.08659574468085,1837.07,0.4253800092123445,6,1.1826631882636893,0.27194229596982245,1.0,21.12352168199737,9,8.0,0,Standard,Monthly,19.99,credit_card,Europe,0
2328,180,22.0,21,0.045454545454545456,42.055,-0.1083431884942587,190,1,28.0,6.0,2.0,3.1335294117647057,1.3333333333333333,46.909285714285716,1313.46,9.405618686868687,6,0.6994634569060771,0.27028031867635205,1.0,8.935611038107753,1,2.0,0,Basic,Annual,9.99,paypal,North America,0
2329,53,14.0,11,0.25,20.315094339622643,0.07300954910516665,63,1,13.0,1.0,4.0,3.5019469026548675,-0.6,41.48384615384615,539.29,-0.9677471900961069,6,1.2259316922299335,0.2461345204242562,1.0,3.712220762155059,1,0.0,0,Basic,Monthly,9.99,credit_card,North America,0
2330,91,10.0,12,-0.15384615384615385,15.437362637362638,-0.02567503552818557,100,3,17.0,2.0,1.0,2.2796475770925113,0.5,53.724117647058826,913.3100000000001,-0.7079719124328789,6,1.651133553640134,0.22716159558481336,1.0,7.457293035479632,3,1.0,0,Standard,Monthly,19.99,credit_card,North America,0
2331,82,15.0,20,-0.23809523809523808,34.80365853658537,0.05705538547175074,84,3,9.0,3.0,1.0,2.1403125,1.0,41.11,369.99,0.4208458083832337,6,0.8464199208071088,0.26591019848757325,0.984375,4.204993429697766,3,1.0,0,Basic,Annual,9.99,credit_card,Europe,0
2332,604,18.0,17,0.05555555555555555,22.886258278145693,-0.19388327721661047,623,1,55.0,2.0,0.0,1.7171282051282053,2.0,28.631272727272727,1574.72,0.0,6,0.95198532077474,0.25900674842234933,1.0,32.03022339027595,1,4.0,0,Premium,Monthly,39.99,credit_card,North America,0
2333,319,2.0,9,-0.7,20.840438871473356,-0.6076789838337182,370,7,75.0,0.0,1.0,2.184688995215311,-0.5,48.30853333333333,3623.14,0.0,6,2.4707848744083405,0.2617700103022774,0.9177033492822967,34.32982917214192,7,1.0,0,Premium,Monthly,39.99,paypal,North America,1
2334,20,5.0,13,-0.5714285714285714,31.060000000000002,-0.0883036773428232,23,9,3.0,0.0,3.0,1.3234782608695652,-0.75,17.643333333333334,52.93,0.0,6,2.150203856237037,0.25849081604470936,0.9130434782608695,2.266754270696452,9,2.0,0,Premium,Monthly,39.99,credit_card,South America,1
2335,266,10.0,8,0.2222222222222222,18.38984962406015,-0.09413988657844989,293,1,42.0,0.0,2.0,1.732357723577236,-0.6666666666666666,31.22452380952381,1311.43,0.0,6,1.7319285005526905,0.2481351338645077,1.0,24.24441524310118,1,5.0,0,Basic,Monthly,9.99,paypal,North America,0
2336,231,11.0,13,-0.14285714285714285,21.392640692640693,0.07905138339920934,276,2,75.0,4.0,7.0,4.181318681318682,-0.375,48.23413333333333,3617.56,0.38728610399272545,6,1.3011352299163712,0.27200842509158174,1.0,17.936925098554532,2,2.0,0,Standard,Monthly,19.99,apple_pay,Asia,0
2337,397,13.0,21,-0.36363636363636365,29.94080604534005,0.21242771069760685,411,1,50.0,4.0,4.0,2.2514792899408285,0.0,25.901,1295.05,-0.4532863849765259,6,1.0462641798195154,0.23922391280463434,1.0,22.207621550591327,1,4.0,0,Basic,Monthly,9.99,credit_card,North America,0
2338,533,19.0,24,-0.2,32.562288930581616,-0.12755576072411517,559,1,79.0,6.0,2.0,3.1190142671854737,1.3333333333333333,41.19569620253164,3254.46,14.323792486583184,6,0.6848098736902619,0.2593091080988332,1.0,25.328515111695136,1,6.0,0,Basic,Monthly,9.99,credit_card,North America,0
2339,268,9.0,9,0.0,42.100746268656714,-0.06906363166063119,342,1,91.0,1.0,5.0,3.0141893362350385,-0.6666666666666666,39.255054945054944,3572.21,-0.9060816012317168,6,2.0530105966406804,0.25264063022615624,0.9902067464635474,30.190538764783177,1,4.0,0,Standard,Annual,19.99,credit_card,North America,0
2340,154,7.0,14,-0.4666666666666667,20.094155844155843,-0.22547332185886404,166,3,21.0,0.0,4.0,2.10970297029703,-0.8,22.604761904761904,474.7,0.0,6,1.4210434108294994,0.26767579326827035,1.0,9.95400788436268,3,7.0,0,Basic,Monthly,9.99,credit_card,Europe,1
2341,319,21.0,17,0.2222222222222222,23.91097178683386,-0.05339591607493876,363,1,96.0,4.0,6.0,4.9782623509369675,-0.2857142857142857,35.982395833333335,3454.31,-0.2759939152242733,6,1.02515759911768,0.23134669455238832,1.0,19.2838370565046,1,5.0,0,Premium,Annual,39.99,credit_card,Asia,0
2342,366,22.0,25,-0.11538461538461539,40.75901639344262,0.06271432894029057,382,1,44.0,1.0,5.0,2.426376811594203,-0.6666666666666666,41.23113636363637,1814.17,-0.8480384474742726,6,0.8113455063030477,0.2650661511659766,1.0,18.134034165571617,1,0.0,0,Premium,Annual,39.99,credit_card,North America,0
2343,183,17.0,14,0.2,34.284699453551916,0.08101815924258879,211,1,55.0,5.0,3.0,3.967298578199052,0.5,41.622727272727275,2289.25,2.5608315615402786,6,1.5217418758616614,0.25258690467644535,1.0,13.863337713534822,1,3.0,0,Standard,Monthly,19.99,apple_pay,Asia,0
2344,215,12.0,11,0.08333333333333333,13.108837209302326,0.025628930817610102,239,1,53.0,3.0,4.0,3.617309417040359,-0.2,36.486226415094336,1933.77,6.1228900782214914,6,1.284379021956518,0.2504440290365888,1.0,14.651773981603153,1,7.0,0,Basic,Monthly,9.99,credit_card,South America,0
2345,111,10.0,11,-0.08333333333333333,44.718018018018014,0.08865730583589289,134,3,34.0,3.0,3.0,3.089432835820896,0.0,38.83382352941176,1320.35,3.7369800196528007,6,1.8324683640676382,0.24443095451767818,0.982089552238806,11.005256241787121,3,0.0,0,Premium,Monthly,39.99,credit_card,South America,0
2346,209,13.0,11,0.16666666666666666,34.35837320574163,-0.172284730195178,268,5,71.0,0.0,2.0,3.087485714285714,-0.6666666666666666,47.71619718309859,3387.85,0.0,6,1.9638821486970353,0.2796349297889854,0.97,22.996057818659658,5,13.0,0,Basic,Monthly,9.99,paypal,Europe,1
2347,118,15.0,10,0.45454545454545453,21.50423728813559,-0.04292711034284079,130,1,21.0,4.0,1.0,2.358819188191882,1.5,34.9947619047619,734.89,5.374304501770359,6,1.5382714551623982,0.23989002780987115,1.0,8.902759526938238,1,3.0,0,Basic,Annual,9.99,credit_card,North America,0
2348,92,9.0,9,0.0,24.172826086956523,0.09549727857496294,103,2,18.0,4.0,1.0,2.2273170731707315,1.5,32.895,592.11,3.5378464818763318,6,1.682299043520715,0.23128332128938714,0.9959349593495934,8.081471747700395,2,4.0,0,Standard,Annual,19.99,paypal,Europe,0
2349,29,8.0,14,-0.4,12.089655172413794,-0.16220151426907392,32,4,4.0,0.0,3.0,1.6454054054054055,-0.75,17.93,71.72,0.0,6,1.7882531874333654,0.42647616228006274,1.0,2.431011826544021,4,0.0,0,Basic,Monthly,9.99,credit_card,North America,1
2350,199,17.0,19,-0.1,19.466834170854273,-0.0971703150026695,203,1,15.0,2.0,2.0,1.4872964169381109,0.0,59.09400000000001,886.4100000000001,-0.8635512890176901,6,1.0707681846211103,0.2622479621736911,1.0,10.085413929040735,1,6.0,0,Premium,Monthly,39.99,paypal,North America,0
2351,503,17.0,16,0.058823529411764705,28.095029821073556,-0.007891109999878047,543,1,60.0,4.0,2.0,1.848582995951417,0.6666666666666666,27.772333333333332,1666.34,5.727151434289527,6,1.1660954496892522,0.2434679649190386,1.0,32.45729303547963,1,18.0,0,Premium,Monthly,39.99,credit_card,Europe,0
2352,345,19.0,18,0.05263157894736842,45.11826086956521,-0.13692191231786674,375,2,79.0,7.0,5.0,4.332900900900901,0.3333333333333333,38.06443037974684,3007.09,-0.2795954265611258,6,0.8208556266481086,0.25383066846443814,1.0,18.232588699080157,2,5.0,0,Basic,Monthly,9.99,paypal,South America,0
2353,322,18.0,18,0.0,19.853726708074532,-0.1575952498762988,339,4,49.0,1.0,1.0,3.0378004073319755,0.0,39.54102040816326,1937.51,1.3118148599269182,6,0.7956047063744377,0.2624048563593355,0.9979633401221997,16.130091984231274,4,3.0,0,Standard,Annual,19.99,paypal,North America,0
2354,314,17.0,14,0.2,27.202229299363058,0.1169048559020924,323,1,34.0,4.0,3.0,1.8382948490230906,0.25,34.4635294117647,1171.76,2.2664266426642667,6,1.3684450238307815,0.23316123712611003,0.9946714031971581,18.495400788436267,1,8.0,0,Standard,Annual,19.99,credit_card,North America,0
2355,199,19.0,14,0.3333333333333333,42.93316582914573,-0.16436105369163093,219,1,49.0,3.0,3.0,4.412899408284024,0.0,29.841836734693878,1462.25,0.07823834196891181,6,0.8749679134787659,0.23278531949804612,1.0,11.103810775295663,1,0.0,0,Basic,Annual,9.99,credit_card,Europe,0
2356,118,11.0,9,0.2,39.366949152542375,-0.016385452688746034,139,6,21.0,0.0,2.0,1.5005633802816902,-0.6666666666666666,42.02714285714286,882.57,0.0,6,2.269665286803872,0.22158288174239588,0.9694835680751174,13.994743758212877,6,4.0,0,Standard,Monthly,19.99,credit_card,Asia,0
2357,121,4.0,5,-0.16666666666666666,15.690082644628099,0.22305140961857375,156,19,50.0,0.0,2.0,3.7395577395577395,-0.6666666666666666,35.657599999999995,1782.8799999999999,0.0,6,1.7923871970823622,0.23752323603148115,0.9631449631449631,13.370565045992116,19,4.0,0,Premium,Monthly,39.99,apple_pay,Asia,1
2358,372,20.0,21,-0.045454545454545456,19.649193548387096,-0.0338971733808147,385,1,34.0,3.0,1.0,1.7307023411371238,1.0,51.35264705882353,1745.99,10.29037037037037,6,0.9044902973488768,0.2563378450245156,1.0,19.64520367936925,1,9.0,0,Standard,Annual,19.99,credit_card,Europe,0
2359,315,8.0,10,-0.18181818181818182,34.46984126984127,-0.0054898648648646735,358,4,55.0,2.0,2.0,1.6559841740850643,0.0,41.00018181818182,2255.01,-0.010425716768027785,6,2.176564793329738,0.2776650146459206,0.9693372898120673,33.21287779237845,4,7.0,0,Premium,Monthly,39.99,paypal,North America,0
2360,301,14.0,13,0.07142857142857142,41.703322259136215,-0.02933159960991209,347,3,59.0,2.0,2.0,2.153429256594724,0.0,30.37372881355932,1792.05,0.14972927946688877,6,1.8456050102153754,0.252870093808722,0.9820143884892086,27.398160315374508,3,11.0,0,Basic,Monthly,9.99,paypal,Europe,0
2361,188,12.0,14,-0.13333333333333333,26.520744680851063,0.00763190400564665,215,1,45.0,1.0,2.0,3.134553775743707,-0.3333333333333333,32.340888888888884,1455.34,-0.5682584768329487,6,1.5622179004700296,0.2547297689937108,0.977116704805492,14.35611038107753,1,3.0,0,Basic,Monthly,9.99,apple_pay,North America,0
2362,445,15.0,12,0.23076923076923078,29.999101123595505,-0.13638443935926783,497,1,95.0,4.0,1.0,2.906331658291457,1.5,36.473052631578945,3464.94,6.502042900919306,6,1.4709290569733189,0.26037348542533584,0.9849246231155779,32.68725361366623,1,8.0,0,Standard,Annual,19.99,paypal,Europe,0
2363,201,9.0,11,-0.16666666666666666,41.876616915422886,0.20835434526811217,233,5,48.0,4.0,3.0,2.501917808219178,0.25,32.03270833333333,1537.57,-0.2754291570586728,6,2.1801770834592955,0.26400284827954157,0.982876712328767,19.185282522996058,5,3.0,0,Basic,Annual,9.99,credit_card,Asia,0
2364,132,5.0,6,-0.14285714285714285,43.28030303030303,0.25776805251641144,159,4,41.0,0.0,2.0,3.5966570605187322,-0.6666666666666666,44.95634146341464,1843.21,0.0,6,1.582234781304149,0.3043498533781102,0.968299711815562,11.399474375821287,4,5.0,0,Basic,Monthly,9.99,credit_card,North America,1
2365,247,8.0,14,-0.4,30.869635627530364,-0.11103491271820452,285,1,63.0,3.0,4.0,3.2781538461538466,-0.2,36.95476190476191,2328.15,-0.5424949844975379,6,1.5513570846394826,0.27606847950130686,0.9811965811965813,19.21813403416557,1,11.0,0,Premium,Monthly,39.99,credit_card,North America,1
2366,419,4.0,11,-0.5833333333333334,23.92124105011933,-0.5670840787119856,440,8,45.0,0.0,1.0,1.8386577181208053,-0.5,56.492444444444445,2542.16,0.0,6,1.3001748516028673,0.28215966697259076,0.9865771812080537,24.47437582128778,8,4.0,0,Basic,Monthly,9.99,credit_card,Europe,1
2367,28,7.0,11,-0.3333333333333333,38.425000000000004,-0.10278056741149895,32,2,6.0,5.0,0.0,1.9025,5.0,88.23,529.38,0.0,6,2.1447610589527213,0.21105609807749953,1.0,3.1537450722733245,2,0.0,0,Standard,Monthly,19.99,credit_card,North America,0
2368,431,11.0,9,0.2,26.73921113689095,-0.010586052602859294,496,1,90.0,1.0,3.0,2.641851494696239,-0.5,38.204,3438.36,-0.8937073812657016,6,1.5518861793359306,0.24146550089204172,0.9990356798457088,34.06701708278581,1,15.0,0,Standard,Monthly,19.99,credit_card,Europe,0
2369,89,9.0,8,0.1111111111111111,39.46067415730337,-0.000882835162063208,119,2,40.0,4.0,7.0,4.2873239436619714,-0.375,24.612000000000002,984.48,-0.10531373114250019,6,1.7537237136112567,0.2943589084189159,1.0,9.329829172141919,2,2.0,0,Basic,Monthly,9.99,credit_card,Europe,0
2370,140,11.0,21,-0.45454545454545453,21.515714285714285,0.23669069105444843,143,1,13.0,1.0,4.0,1.4602214022140223,-0.6,76.42384615384616,993.51,-0.8156598114824336,6,1.3171528458075241,0.275047623937156,1.0,8.902759526938238,1,1.0,0,Basic,Monthly,9.99,credit_card,South America,0
2371,228,19.0,11,0.6666666666666666,31.844736842105263,0.16624921222306618,259,1,52.0,0.0,3.0,3.290810810810811,-0.75,39.07730769230769,2032.02,0.0,6,1.2270884590472806,0.25775840871092165,1.0,15.801576872536137,1,2.0,0,Basic,Monthly,9.99,credit_card,Europe,0
2372,473,19.0,20,-0.047619047619047616,36.123890063424945,-0.17973648981892482,501,2,69.0,2.0,3.0,2.6189027431421446,-0.25,37.76492753623188,2605.7799999999997,0.2556155814614727,6,0.9909409305582814,0.24828399539311508,1.0,26.346911957950066,2,7.0,0,Standard,Monthly,19.99,credit_card,South America,0
2373,424,9.0,12,-0.23076923076923078,36.51108490566038,-0.13277777777777774,462,1,83.0,4.0,5.0,3.0041854934601666,-0.16666666666666666,29.80457831325301,2473.7799999999997,-0.724867724867725,6,1.197292522375616,0.2639427345829815,1.0,27.628120893561103,1,10.0,0,Basic,Monthly,9.99,credit_card,North America,0
2374,186,18.0,22,-0.17391304347826086,25.58978494623656,-0.026343962682572608,197,2,46.0,3.0,6.0,4.295214723926381,-0.42857142857142855,38.03152173913043,1749.45,-0.2509153182945554,6,0.999254038882466,0.26270011573011487,1.0,10.709592641261498,2,0.0,0,Basic,Annual,9.99,credit_card,Europe,0
2375,173,7.0,10,-0.2727272727272727,38.20404624277457,-0.22450480743970994,190,13,27.0,0.0,4.0,1.8850458715596332,-0.8,32.51037037037037,877.78,0.0,6,1.5372774260030229,0.32231209580755527,0.9793577981651377,14.323258869908015,13,5.0,0,Standard,Annual,19.99,bank_transfer,North America,1
2376,202,8.0,8,0.0,25.44158415841584,0.05209774089442131,241,5,50.0,1.0,5.0,2.20899854862119,-0.6666666666666666,43.9734,2198.67,-0.17641353893899717,6,2.3147697500649826,0.2593720377636843,0.9346879535558781,22.634691195795007,5,9.0,0,Standard,Monthly,19.99,bank_transfer,Oceania,0
2377,432,17.0,21,-0.18181818181818182,36.69305555555555,0.056976266857220986,444,2,35.0,3.0,0.0,1.6365591397849464,3.0,38.63485714285714,1352.22,0.0,6,0.7523833547746821,0.23955318273343817,1.0,21.38633377135348,2,7.0,0,Standard,Monthly,19.99,bank_transfer,Europe,0
