customer_id,signup_date,plan_type,contract_type,monthly_fee,payment_method,region,is_active,cancel_date,churn,cutoff_date,observation_window_end,tenure_days
1949,2024-05-22,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,588
1950,2024-08-16,Standard,Annual,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,502
1951,2025-04-25,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,250
1952,2024-03-24,Basic,Monthly,9.99,paypal,South America,1,,0,2025-12-31,2025-12-31,647
1953,2023-09-29,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,824
1954,2025-10-07,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,85
1955,2025-08-30,Standard,Monthly,19.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,123
1956,2023-06-06,Premium,Monthly,39.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,939
1957,2025-06-09,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,205
1958,2023-08-06,Standard,Annual,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,878
1959,2025-04-04,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,271
1960,2025-01-09,Basic,Annual,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,356
1961,2023-10-16,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,807
1962,2023-02-22,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,1043
1963,2024-11-02,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,424
1964,2024-12-02,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,394
1965,2023-02-10,Basic,Monthly,9.99,credit_card,Asia,0,2024-09-03,1,2024-09-03,2025-12-31,571
1966,2024-10-07,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,450
1967,2024-09-06,Basic,Monthly,9.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,481
1968,2023-10-26,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,797
1969,2025-08-29,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,124
1970,2023-04-22,Premium,Monthly,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,984
1971,2024-02-10,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,690
1972,2023-05-30,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,946
1973,2023-04-27,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,979
1974,2024-02-06,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,694
1975,2024-09-13,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,474
1976,2023-06-24,Basic,Monthly,9.99,bank_transfer,Europe,0,2025-04-04,1,2025-04-04,2025-12-31,650
1977,2023-04-25,Basic,Monthly,9.99,credit_card,North America,0,2024-09-08,1,2024-09-08,2025-12-31,502
1978,2023-06-18,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,927
1979,2023-03-13,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1024
1980,2024-11-08,Standard,Monthly,19.99,paypal,Oceania,0,2025-03-15,1,2025-03-15,2025-12-31,127
1981,2023-07-27,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,888
1982,2025-10-06,Standard,Monthly,19.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,86
1983,2025-05-09,Basic,Annual,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,236
1984,2024-01-24,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,707
1985,2023-02-21,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,1044
1986,2025-01-14,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,351
1987,2024-07-13,Standard,Monthly,19.99,bank_transfer,North America,0,2025-06-27,1,2025-06-27,2025-12-31,349
1988,2023-04-08,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,998
1989,2024-09-01,Standard,Annual,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,486
1990,2024-06-09,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,570
1991,2023-06-20,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,925
1992,2025-06-25,Premium,Monthly,39.99,paypal,Europe,0,2025-10-30,1,2025-10-30,2025-12-31,127
1993,2024-02-26,Standard,Monthly,19.99,paypal,North America,0,2025-11-26,1,2025-11-26,2025-12-31,639
1994,2023-06-02,Basic,Annual,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,943
1995,2025-04-25,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,250
1996,2024-09-04,Standard,Monthly,19.99,paypal,South America,1,,0,2025-12-31,2025-12-31,483
1997,2023-07-11,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,904
1998,2025-08-10,Basic,Monthly,9.99,credit_card,North America,0,2025-11-09,1,2025-11-09,2025-12-31,91
1999,2025-09-19,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,103
2000,2025-07-02,Basic,Annual,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,182
2001,2024-02-05,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,695
2002,2025-08-14,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,139
2003,2025-06-03,Premium,Monthly,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,211
2004,2025-11-01,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,60
2005,2025-05-02,Standard,Monthly,19.99,credit_card,North America,0,2025-11-30,1,2025-11-30,2025-12-31,212
2006,2023-05-06,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,970
2007,2023-12-11,Standard,Monthly,19.99,paypal,Europe,0,2024-08-06,1,2024-08-06,2025-12-31,239
2008,2023-10-02,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,821
2009,2024-11-21,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,405
2010,2024-12-12,Basic,Annual,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,384
2011,2023-03-08,Standard,Monthly,19.99,credit_card,North America,0,2025-05-17,1,2025-05-17,2025-12-31,801
2012,2024-01-22,Standard,Monthly,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,709
2013,2025-05-14,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,231
2014,2025-03-17,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,289
2015,2024-01-29,Premium,Monthly,39.99,paypal,North America,0,2025-03-16,1,2025-03-16,2025-12-31,412
2016,2023-01-03,Premium,Monthly,39.99,apple_pay,Oceania,1,,0,2025-12-31,2025-12-31,1093
2017,2025-01-20,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,345
2018,2025-10-21,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,71
2019,2023-04-23,Premium,Monthly,39.99,credit_card,South America,0,2024-05-01,1,2024-05-01,2025-12-31,374
2020,2024-06-11,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,568
2021,2025-05-04,Basic,Annual,9.99,credit_card,North America,0,2025-07-16,1,2025-07-16,2025-12-31,73
2022,2023-08-18,Standard,Monthly,19.99,apple_pay,North America,0,2025-08-23,1,2025-08-23,2025-12-31,736
2023,2024-05-22,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,588
2024,2024-12-27,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,369
2025,2025-07-25,Basic,Annual,9.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,159
2026,2025-06-16,Standard,Annual,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,198
2027,2023-07-22,Basic,Monthly,9.99,credit_card,North America,0,2024-04-07,1,2024-04-07,2025-12-31,260
2028,2024-12-25,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,371
2029,2024-10-16,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,441
2030,2023-03-08,Standard,Annual,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,1029
2031,2023-02-06,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1059
2032,2023-06-08,Standard,Annual,19.99,bank_transfer,North America,0,2025-04-24,1,2025-04-24,2025-12-31,686
2033,2023-03-29,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1008
2034,2024-12-01,Standard,Monthly,19.99,credit_card,North America,0,2025-09-05,1,2025-09-05,2025-12-31,278
2035,2024-01-09,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,722
2036,2025-03-03,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,303
2037,2025-06-05,Standard,Monthly,19.99,credit_card,Oceania,0,2025-10-11,1,2025-10-11,2025-12-31,128
2038,2024-03-01,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,670
2039,2023-06-27,Basic,Monthly,9.99,credit_card,Asia,0,2024-08-10,1,2024-08-10,2025-12-31,410
2040,2024-09-15,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,472
2041,2024-12-03,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,393
2042,2025-04-04,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,271
2043,2025-06-29,Basic,Monthly,9.99,credit_card,North America,0,2025-11-25,1,2025-11-25,2025-12-31,149
2044,2025-02-12,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,322
2045,2024-07-27,Standard,Annual,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,522
2046,2023-02-23,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,1042
2047,2025-05-31,Basic,Annual,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,214
2048,2023-03-25,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,1012
2049,2023-06-26,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,919
2050,2024-11-27,Premium,Monthly,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,399
2051,2024-05-22,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,588
2052,2024-02-17,Standard,Monthly,19.99,credit_card,North America,0,2025-08-18,1,2025-08-18,2025-12-31,548
2053,2023-01-15,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1081
2054,2023-04-04,Standard,Annual,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,1002
2055,2025-06-06,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,208
2056,2023-01-17,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,1079
2057,2025-02-07,Basic,Monthly,9.99,apple_pay,Asia,0,2025-10-22,1,2025-10-22,2025-12-31,257
2058,2024-10-26,Standard,Monthly,19.99,paypal,Asia,0,2025-06-27,1,2025-06-27,2025-12-31,244
2059,2025-04-24,Premium,Monthly,39.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,251
2060,2023-11-27,Basic,Annual,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,765
2061,2024-08-11,Standard,Monthly,19.99,paypal,Oceania,1,,0,2025-12-31,2025-12-31,507
2062,2024-06-30,Standard,Monthly,19.99,paypal,Europe,0,2025-07-07,1,2025-07-07,2025-12-31,372
2063,2023-07-31,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,884
2064,2024-02-19,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,681
2065,2025-10-21,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,71
2066,2023-01-26,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,1070
2067,2023-10-30,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,793
2068,2025-01-11,Premium,Monthly,39.99,credit_card,Asia,0,2025-12-16,1,2025-12-16,2025-12-31,339
2069,2024-05-24,Basic,Monthly,9.99,credit_card,Asia,0,2024-12-18,1,2024-12-18,2025-12-31,208
2070,2023-03-28,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,1009
2071,2024-01-26,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,705
2072,2024-09-14,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,473
2073,2025-06-29,Premium,Monthly,39.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,185
2074,2024-03-15,Standard,Annual,19.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,656
2075,2025-03-31,Premium,Monthly,39.99,credit_card,Europe,0,2025-06-30,1,2025-06-30,2025-12-31,91
2076,2025-05-02,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,243
2077,2025-06-08,Basic,Monthly,9.99,credit_card,Europe,0,2025-08-15,1,2025-08-15,2025-12-31,68
2078,2025-07-25,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,159
2079,2025-08-30,Basic,Monthly,9.99,credit_card,Asia,0,2025-11-26,1,2025-11-26,2025-12-31,88
2080,2024-07-08,Basic,Monthly,9.99,paypal,Oceania,1,,0,2025-12-31,2025-12-31,541
2081,2025-06-06,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,208
2082,2025-08-02,Standard,Annual,19.99,bank_transfer,Oceania,1,,0,2025-12-31,2025-12-31,151
2083,2024-09-20,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,467
2084,2024-08-09,Premium,Monthly,39.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,509
2085,2023-08-23,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,861
2086,2023-05-10,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,966
2087,2023-08-18,Basic,Annual,9.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,866
2088,2025-04-16,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,259
2089,2023-04-05,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,1001
2090,2024-09-18,Premium,Monthly,39.99,credit_card,Asia,0,2025-05-04,1,2025-05-04,2025-12-31,228
2091,2024-02-25,Premium,Annual,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,675
2092,2024-02-17,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,683
2093,2023-05-24,Basic,Monthly,9.99,credit_card,North America,0,2024-08-28,1,2024-08-28,2025-12-31,462
2094,2024-02-13,Standard,Monthly,19.99,paypal,Europe,0,2024-11-26,1,2024-11-26,2025-12-31,287
2095,2025-09-25,Standard,Annual,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,97
2096,2023-05-12,Standard,Annual,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,964
2097,2025-02-03,Premium,Monthly,39.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,331
2098,2023-03-17,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1020
2099,2025-09-19,Standard,Annual,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,103
2100,2024-05-25,Basic,Monthly,9.99,paypal,Europe,0,2025-09-11,1,2025-09-11,2025-12-31,474
2101,2024-03-07,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,664
2102,2024-06-15,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,564
2103,2025-04-24,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,251
2104,2025-05-23,Premium,Monthly,39.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,222
2105,2023-02-11,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1054
2106,2025-01-24,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,341
2107,2024-03-24,Premium,Annual,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,647
2108,2023-03-25,Standard,Monthly,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,1012
2109,2024-04-17,Standard,Monthly,19.99,paypal,Europe,0,2025-05-15,1,2025-05-15,2025-12-31,393
2110,2024-10-02,Basic,Monthly,9.99,credit_card,North America,0,2025-09-11,1,2025-09-11,2025-12-31,344
2111,2024-12-29,Basic,Annual,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,367
2112,2024-03-29,Standard,Monthly,19.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,642
2113,2024-02-26,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,674
2114,2023-06-07,Standard,Annual,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,938
2115,2024-05-13,Premium,Annual,39.99,credit_card,Asia,0,2025-01-09,1,2025-01-09,2025-12-31,241
2116,2025-03-24,Premium,Monthly,39.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,282
2117,2023-04-09,Premium,Annual,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,997
2118,2024-10-10,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,447
2119,2024-06-18,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,561
2120,2025-05-21,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,224
2121,2025-02-04,Premium,Monthly,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,330
2122,2024-01-05,Basic,Monthly,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,726
2123,2025-03-17,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,289
2124,2024-12-14,Basic,Monthly,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,382
2125,2023-12-01,Premium,Annual,39.99,apple_pay,South America,1,,0,2025-12-31,2025-12-31,761
2126,2024-03-18,Basic,Annual,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,653
2127,2024-08-28,Basic,Annual,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,490
2128,2024-05-14,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,596
2129,2023-10-06,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,817
2130,2024-05-20,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,590
2131,2023-06-28,Premium,Monthly,39.99,apple_pay,South America,1,,0,2025-12-31,2025-12-31,917
2132,2025-06-24,Basic,Annual,9.99,apple_pay,Asia,0,2025-10-06,1,2025-10-06,2025-12-31,104
2133,2023-03-14,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1023
2134,2025-04-02,Basic,Monthly,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,273
2135,2023-08-15,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,869
2136,2024-07-11,Basic,Monthly,9.99,paypal,Europe,0,2025-08-28,1,2025-08-28,2025-12-31,413
2137,2024-11-14,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,412
2138,2024-04-06,Standard,Monthly,19.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,634
2139,2025-09-30,Basic,Annual,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,92
2140,2024-05-19,Premium,Annual,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,591
2141,2025-03-16,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,290
2142,2023-04-15,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,991
2143,2024-06-26,Standard,Monthly,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,553
2144,2024-04-17,Basic,Annual,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,623
2145,2024-03-21,Standard,Annual,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,650
2146,2025-06-13,Standard,Annual,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,201
2147,2024-10-18,Premium,Monthly,39.99,credit_card,South America,0,2025-12-10,1,2025-12-10,2025-12-31,418
2148,2024-09-09,Standard,Annual,19.99,paypal,South America,1,,0,2025-12-31,2025-12-31,478
2149,2023-04-08,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,998
2150,2024-04-08,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,632
2151,2024-07-15,Standard,Monthly,19.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,534
2152,2025-08-10,Standard,Monthly,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,143
2153,2024-11-14,Standard,Annual,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,412
2154,2023-10-17,Standard,Monthly,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,806
2155,2025-04-13,Premium,Annual,39.99,paypal,South America,1,,0,2025-12-31,2025-12-31,262
2156,2025-07-07,Basic,Monthly,9.99,bank_transfer,Europe,0,2025-12-22,1,2025-12-22,2025-12-31,168
2157,2025-01-28,Basic,Annual,9.99,paypal,Asia,0,2025-07-23,1,2025-07-23,2025-12-31,176
2158,2024-08-16,Premium,Annual,39.99,credit_card,Oceania,0,2025-09-27,1,2025-09-27,2025-12-31,407
2159,2024-11-29,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,397
2160,2023-02-16,Basic,Annual,9.99,paypal,Europe,0,2023-11-12,1,2023-11-12,2025-12-31,269
2161,2023-11-29,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,763
2162,2024-03-07,Basic,Annual,9.99,credit_card,Asia,0,2024-09-10,1,2024-09-10,2025-12-31,187
2163,2023-04-06,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,1000
2164,2023-01-22,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,1074
2165,2023-06-23,Standard,Annual,19.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,922
2166,2023-12-10,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,752
2167,2024-08-15,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,503
2168,2024-09-24,Basic,Monthly,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,463
2169,2024-02-20,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,680
2170,2024-04-23,Standard,Monthly,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,617
2171,2024-07-01,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,548
2172,2023-01-08,Premium,Monthly,39.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,1088
2173,2024-01-28,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,703
2174,2025-08-29,Basic,Annual,9.99,credit_card,North America,0,2025-12-01,1,2025-12-01,2025-12-31,94
2175,2023-01-04,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,1092
2176,2024-11-12,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,414
2177,2025-07-29,Premium,Annual,39.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,155
2178,2023-09-16,Premium,Annual,39.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,837
2179,2024-08-08,Basic,Monthly,9.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,510
2180,2025-02-06,Premium,Annual,39.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,328
2181,2025-05-14,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,231
2182,2024-02-03,Standard,Monthly,19.99,paypal,North America,0,2025-01-29,1,2025-01-29,2025-12-31,361
2183,2024-01-07,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,724
2184,2023-11-12,Premium,Annual,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,780
2185,2025-06-17,Basic,Monthly,9.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,197
2186,2025-09-08,Basic,Monthly,9.99,credit_card,Europe,0,2025-11-16,1,2025-11-16,2025-12-31,69
2187,2025-02-03,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,331
2188,2023-09-26,Premium,Monthly,39.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,827
2189,2023-02-16,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,1049
2190,2024-11-15,Premium,Monthly,39.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,411
2191,2023-06-28,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,917
2192,2025-05-10,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,235
2193,2024-01-29,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,702
2194,2025-02-01,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,333
2195,2023-05-19,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,957
2196,2023-03-08,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,1029
2197,2025-03-27,Basic,Monthly,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,279
2198,2023-06-02,Standard,Monthly,19.99,bank_transfer,North America,0,2025-12-20,1,2025-12-20,2025-12-31,932
2199,2023-08-31,Premium,Annual,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,853
2200,2025-10-30,Standard,Annual,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,62
2201,2024-06-14,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,565
2202,2025-06-18,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,196
2203,2024-02-11,Basic,Monthly,9.99,credit_card,North America,0,2025-05-01,1,2025-05-01,2025-12-31,445
2204,2023-07-26,Standard,Annual,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,889
2205,2025-06-27,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,187
2206,2024-02-05,Premium,Annual,39.99,bank_transfer,Oceania,1,,0,2025-12-31,2025-12-31,695
2207,2025-01-06,Basic,Monthly,9.99,paypal,North America,0,2025-04-28,1,2025-04-28,2025-12-31,112
